id,link,content,date,retweets,favorites,mentions,hashtags
126018940261507072,https://twitter.com/realDonaldTrump/status/126018940261507072,"Happy to have passed 800,000 followers. Looking forward to passing 1M sooner than later.",2011-10-17 14:37:11,74,55,,
126025586509488128,https://twitter.com/realDonaldTrump/status/126025586509488128,"@Johnboehner: Stop ""The China Curse"" --- Pass the China Currency Bill!",2011-10-17 15:03:35,15,1,,
126037818584727552,https://twitter.com/realDonaldTrump/status/126037818584727552,Late last Friday @ BarackObama announced his 2011 budget deficit was $1.299 trillion -- the second largest in US history.,2011-10-17 15:52:12,195,24,@BarackObama,
126281499837349889,https://twitter.com/realDonaldTrump/status/126281499837349889,It is time for Iran to face serious consequences. This regime is a threat to our national security.,2011-10-18 08:00:30,140,33,,
126300698945134593,https://twitter.com/realDonaldTrump/status/126300698945134593,@ BarackObama is holding Taiwan's request for 66 advanced F-16's. Wrong message to send to China.,2011-10-18 09:16:47,119,100,,
126315026532405248,https://twitter.com/realDonaldTrump/status/126315026532405248,Iran was planning to attack the Israeli and Saudi DC embassies. We should respond accordingly. The diplomatic window is closed.,2011-10-18 10:13:43,157,48,,
126328799414595584,https://twitter.com/realDonaldTrump/status/126328799414595584,"Watch @ Seanhannity tonight on his show, Hannity, Fox News at 9 pm. I'll be on and we'll cover the Wall Stree… (cont) http://deck.ly/~BNnFD",2011-10-18 11:08:27,30,6,@Seanhannity,
126359904750551041,https://twitter.com/realDonaldTrump/status/126359904750551041,Now China is publicly supporting the OWS protests http://apne.ws/opKzMd . It's time for the protesters to go home.,2011-10-18 13:12:03,126,12,,
126375842539511808,https://twitter.com/realDonaldTrump/status/126375842539511808,"If ObamaCare is not repealed then we can expect stagnant growth, long term unemployment and record high premiums.",2011-10-18 14:15:23,171,23,,
126388935223029760,https://twitter.com/realDonaldTrump/status/126388935223029760,Iraq's government is treating us like fools. We should demand their oil.,2011-10-18 15:07:25,264,100,,
126642015164317696,https://twitter.com/realDonaldTrump/status/126642015164317696,"""Everyone makes mistakes, but it's what you do with them and what you learn from them that matters."" -- Midas Touch",2011-10-19 07:53:03,576,126,,
126660163775115265,https://twitter.com/realDonaldTrump/status/126660163775115265,Our country is blowing up and @ BarackObama is out campaigning.,2011-10-19 09:05:10,1139,655,@BarackObama,
126676204962054144,https://twitter.com/realDonaldTrump/status/126676204962054144,My @ FoxNews interview last night on @hannityshow discussing OWS and @ BarackObama's incompetent leadership.http://bit.ly/qum5Hz,2011-10-19 10:08:55,46,11,"@FoxNews,@hannityshow,@BarackObama",
126687843899817984,https://twitter.com/realDonaldTrump/status/126687843899817984,My thoughts on @ barackobama's campaign.... http://youtu.be/zPwnfeTsD6E,2011-10-19 10:55:10,65,19,@barackobama,
126703082137591808,https://twitter.com/realDonaldTrump/status/126703082137591808,Both @ BarackObama and China have embraced OWS. All want the decline of America. Time for the protesters to go home.,2011-10-19 11:55:43,157,32,@BarackObama,
127042986163970048,https://twitter.com/realDonaldTrump/status/127042986163970048,My beautiful wife Melania will be appearing on QVC this evening from 8 to 9 pm.,2011-10-20 10:26:22,22,11,,
127053940473864192,https://twitter.com/realDonaldTrump/status/127053940473864192,We must stop outsourcing our jobs overseas and end our multi-billion dollar trade deficits.,2011-10-20 11:09:54,294,130,,
127062332454088704,https://twitter.com/realDonaldTrump/status/127062332454088704,"America needs to rebuild our infrastructure. Why are we sending trillions overseas when our own roads, bridge… (cont) http://deck.ly/~dDUUc",2011-10-20 11:43:15,138,26,,
127077251979280385,https://twitter.com/realDonaldTrump/status/127077251979280385,"""Sometimes understanding other people's problems is the key to finding opportunities."" -- Midas Touch w/@atheRealKiyosaki",2011-10-20 12:42:32,194,69,,
127080660216188928,https://twitter.com/realDonaldTrump/status/127080660216188928,"Bob Beckel, a commentator for FOX is bad for the @ FoxNews brand: @ BobBeckel is close to incompetent.",2011-10-20 12:56:05,84,9,"@FoxNews,@BobBeckel",
127088225926918144,https://twitter.com/realDonaldTrump/status/127088225926918144,"@ BarackObama claims that all his choices were ""the right ones."" I am sure the 20% of Americans who are unemployed disagree.",2011-10-20 13:26:08,79,10,,
127100723723902976,https://twitter.com/realDonaldTrump/status/127100723723902976,The OWS protesters are doing nothing to advance the interests of the 99%. Time for them to go home!,2011-10-20 14:15:48,204,16,,
127109754022670336,https://twitter.com/realDonaldTrump/status/127109754022670336,"My thoughts on Gadhafi's death, @ BarackObama, and the misery index... http://youtu.be/EEZBDTHy1o4 # trumpvlog",2011-10-20 14:51:41,70,22,@BarackObama,#trumpvlog
127374525338877952,https://twitter.com/realDonaldTrump/status/127374525338877952,Why is crude oil priced at $86/Barrel? OPEC is ripping us off. Not worth $30/Barrel. America needs new leaders.,2011-10-21 08:23:48,489,354,,
127387237007630337,https://twitter.com/realDonaldTrump/status/127387237007630337,Why did we spend billions of our money on Libya if we are not going to get any of the country's oil? What do we get out of this?,2011-10-21 09:14:18,850,670,,
127401893424144385,https://twitter.com/realDonaldTrump/status/127401893424144385,A simplified tax code will help promote growth in the private sector.,2011-10-21 10:12:33,139,29,,
127446849857658880,https://twitter.com/realDonaldTrump/status/127446849857658880,Why did @ BarackObama liberate Libya and do nothing for the Iranian protestors? Iran is a threat to our national security.,2011-10-21 13:11:11,210,113,@BarackObama,
127450262548914176,https://twitter.com/realDonaldTrump/status/127450262548914176,The Misery Index is at a 28 year high.,2011-10-21 13:24:45,105,25,,
127462951014776832,https://twitter.com/realDonaldTrump/status/127462951014776832,"Why do we continue to sit idly by while China steals our national security and corporate secrets? China is an enemy, not a friend.",2011-10-21 14:15:10,370,235,,
128511032992866305,https://twitter.com/realDonaldTrump/status/128511032992866305,The Dollar is at an all-time WWII low against the Yen. The Fed's recklessness is going to lead to record inflation.,2011-10-24 11:39:52,246,132,,
128516515984187393,https://twitter.com/realDonaldTrump/status/128516515984187393,We are leaving Iraq after expending a tremendous amount of blood and treasure. We should be reimbursed with oil! -- Don't give it to Iran.,2011-10-24 12:01:39,266,40,,
128525256976642048,https://twitter.com/realDonaldTrump/status/128525256976642048,See what I have to say about Iran and Iraq in today's # trumpvlog... http://youtu.be/_S5KUMUrBvU,2011-10-24 12:36:23,58,16,,#trumpvlog
128557664044199937,https://twitter.com/realDonaldTrump/status/128557664044199937,The job plan by @ BarackObama is nothing more than a second stimulus. The first failed and so will this one.,2011-10-24 14:45:10,182,31,@BarackObama,
128564198157451264,https://twitter.com/realDonaldTrump/status/128564198157451264,"So much for creating American jobs-- @ BarackObama gave $529 Million to a ""Green"" car company---so they can be manufactured in Finland.",2011-10-24 15:11:08,550,109,@BarackObama,
128572090658992128,https://twitter.com/realDonaldTrump/status/128572090658992128,Libya is adopting a more radical form of Sharia Law now under their new leadership. Is this what @ BarackObama wanted?,2011-10-24 15:42:29,1183,1065,@BarackObama,
128842852439564288,https://twitter.com/realDonaldTrump/status/128842852439564288,Printing money is neither a short or long term solution to our country's economic woes. The Fed is destroyin… (cont) http://deck.ly/~lLQsV,2011-10-25 09:38:24,194,148,,
128850210129580032,https://twitter.com/realDonaldTrump/status/128850210129580032,Last year @ Lawrence strongly predicted that @ TimPawlenty would be the Republican nominee-- @ Lawrence is a tota… (cont) http://deck.ly/~T9UKj,2011-10-25 10:07:38,20,7,"@Lawrence,@TimPawlenty,@Lawrence",
128879800596180992,https://twitter.com/realDonaldTrump/status/128879800596180992,"I only go on shows that get ratings, that's why I do @ oreillyfactor, @hannityshow, and @ gretawire. Your sho… (cont) http://deck.ly/~sQ7Iu",2011-10-25 12:05:13,94,15,"@oreillyfactor,@hannityshow,@gretawire",
128896258684354560,https://twitter.com/realDonaldTrump/status/128896258684354560,Does @ BarackObama ever work? He is constantly campaigning and fundraising--on both the taxpayer's dime and time---not fair!,2011-10-25 13:10:37,2084,1641,@BarackObama,
128897327393026048,https://twitter.com/realDonaldTrump/status/128897327393026048,"@ Lawrence Yes, great hair, and it's actually mine.",2011-10-25 13:14:52,33,27,,
128898186285813760,https://twitter.com/realDonaldTrump/status/128898186285813760,@ Lawrence There is no such thing--- they can't get much lower than yours.,2011-10-25 13:18:17,3,2,,
128898419082280960,https://twitter.com/realDonaldTrump/status/128898419082280960,"Please only respond by tweet @ lawrence because like everyone else, I don't watch your show.",2011-10-25 13:19:12,164,132,@lawrence,
128899543122194432,https://twitter.com/realDonaldTrump/status/128899543122194432,"It's sad with only 57,000 followers on Twitter that you are topping your broadcast. @ lawrence",2011-10-25 13:23:40,48,18,@lawrence,
128908232956723201,https://twitter.com/realDonaldTrump/status/128908232956723201,Why does the federal government send foreign aid to China? Unbelievable! Washington is financing America's de… (cont) http://deck.ly/~2h6F4,2011-10-25 13:58:12,147,67,,
128913338238373888,https://twitter.com/realDonaldTrump/status/128913338238373888,"Stop calling my office to do your show, I have more important things to do with my time--- nobody's watching you! @ lawrence",2011-10-25 14:18:29,273,197,@lawrence,
128925217622994944,https://twitter.com/realDonaldTrump/status/128925217622994944,"The notion of the ""Arab Spring"" is a canard. The Middle East is being conquered by Islamic radicals with th… (cont) http://deck.ly/~GiaW6",2011-10-25 15:05:41,96,32,,
128930895536197632,https://twitter.com/realDonaldTrump/status/128930895536197632,THe 2012 election is the most important in my lifetime. We must nominate a candidate who will win and will roll back @ BarackObama's damage.,2011-10-25 15:28:15,323,37,@BarackObama,
128933993331703810,https://twitter.com/realDonaldTrump/status/128933993331703810,"Watch me tonight on Fox News at 10 p.m. with Greta Van Susteren, @ Gretawire.",2011-10-25 15:40:34,34,11,@Gretawire,
129231564067442688,https://twitter.com/realDonaldTrump/status/129231564067442688,"I heard, because his show is unwatchable, that @ Lawrence has made many false statements last night about me. Maybe I should sue him?",2011-10-26 11:23:00,159,184,@Lawrence,
129233209882980353,https://twitter.com/realDonaldTrump/status/129233209882980353,Read this about @ Lawrence....http://nyti.ms/qcskxW,2011-10-26 11:29:32,24,11,@Lawrence,
129235355114278912,https://twitter.com/realDonaldTrump/status/129235355114278912,"In response to @ Lawrence, my net worth is substantially more than 7 billion dollars--- very low debt, great as… (cont) http://deck.ly/~X8wL6",2011-10-26 11:38:04,77,27,@Lawrence,
129253749473558528,https://twitter.com/realDonaldTrump/status/129253749473558528,My @ FoxNews interview last night with @ Gretawirehttp://bit.ly/uwuATb,2011-10-26 12:51:09,22,12,"@FoxNews,@Gretawirehttp",
129275105418293248,https://twitter.com/realDonaldTrump/status/129275105418293248,I am happy to see the majority of the GOP candidates agree with me that the tax code must be simplified and the rates dropped.,2011-10-26 14:16:01,103,53,,
129283360571916288,https://twitter.com/realDonaldTrump/status/129283360571916288,When will Washington stand up to China. China is manipulating its currency and stealing our jobs. Washington should move on legislation.,2011-10-26 14:48:49,183,33,,
129292771533144064,https://twitter.com/realDonaldTrump/status/129292771533144064,Why aren't we getting any oil from Iraq before we leave? We are leaving the country wide open for Iran. Big mistake.,2011-10-26 15:26:13,333,55,,
129571722113462273,https://twitter.com/realDonaldTrump/status/129571722113462273,"Watch me tonight at 9PM ET on @ CNN, full hour. @ Piersmorgan won @ ApprenticeNBC before taking over Larry King's slot- should be interesting.",2011-10-27 09:54:40,39,7,"@CNN,@Piersmorgan,@ApprenticeNBC",
129585714974302208,https://twitter.com/realDonaldTrump/status/129585714974302208,The Debt is our nation's greatest threat. @ BarackObama is out of touch.,2011-10-27 10:50:16,150,23,@BarackObama,
129611165952245760,https://twitter.com/realDonaldTrump/status/129611165952245760,When will our nation's sacrifices be respectfully appreciated? Iraq and Libya should reimburse us in oil.,2011-10-27 12:31:24,399,152,,
129625302140858368,https://twitter.com/realDonaldTrump/status/129625302140858368,Our worst threat to unemployment is @ ObamaCare. It will also destroy our country's basic standards.,2011-10-27 13:27:35,180,81,@ObamaCare,
